productId,partNumber,brand,name,description,descriptionQuality,specifications,imageUrl,catalogUrl
PHEN-7HM-G009-17,7HM-G009-17,Phenomenex,"Zebron ZB-FFAP, GC Cap. Column 30 m x 0.32 mm x 0.50 µm, Ea","Excellent peak shape for underivatized acids, organic acids, free fatty acids, and alcohols",low,"{""Temperature Limits (°C) 40 to 250/260"": ""CoreTechnique GC"", ""CoreTechnique GC"": ""CoreSeparationMode Standard"", ""CoreSeparationMode Standard"": ""CoreBrand Zebron"", ""CoreBrand Zebron"": ""CorePhase ZB-FFAP"", ""CorePhase ZB-FFAP"": ""Length (m) 30.0000"", ""Length (m) 30.0000"": ""Max Temperature (°C) 260.0000"", ""Internal Diameter 0.3200"": ""Film Thickness 0.5000"", ""Film Thickness 0.5000"": ""* Polarity scale is based on the McReynolds value, which provides a systematic approach to ranking GC stationary phases by polarity.""}",https://www.phenomenex.com/-/jssmedia/phxjss/data/media/images/order/30m_GC_Column_angle.png,https://www.phenomenex.com/part?partNo=7HM-G009-17
PHEN-SecurityGuard ULTRA C18,SecurityGuard ULTRA C18,Phenomenex,C18,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard ULTRA C18
PHEN-SecurityGuard ULTRA C8,SecurityGuard ULTRA C8,Phenomenex,C8,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard ULTRA C8
PHEN-SecurityGuard ULTRA PFP,SecurityGuard ULTRA PFP,Phenomenex,PFP,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard ULTRA PFP
PHEN-SecurityGuard ULTRA HILIC,SecurityGuard ULTRA HILIC,Phenomenex,HILIC,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard ULTRA HILIC
PHEN-SecurityGuard ULTRA Phenyl,SecurityGuard ULTRA Phenyl,Phenomenex,Phenyl,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard ULTRA Phenyl
PHEN-SecurityGuard C18,SecurityGuard C18,Phenomenex,C18,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard C18
PHEN-SecurityGuard C12,SecurityGuard C12,Phenomenex,C12,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard C12
PHEN-SecurityGuard C8,SecurityGuard C8,Phenomenex,C8,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard C8
PHEN-SecurityGuard C5,SecurityGuard C5,Phenomenex,C5,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard C5
PHEN-SecurityGuard C1,SecurityGuard C1,Phenomenex,C1,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard C1
PHEN-SecurityGuard Silica,SecurityGuard Silica,Phenomenex,Silica,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Silica
PHEN-SecurityGuard NH2,SecurityGuard NH2,Phenomenex,NH2,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard NH2
PHEN-SecurityGuard CN,SecurityGuard CN,Phenomenex,CN,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard CN
PHEN-SecurityGuard Phenyl,SecurityGuard Phenyl,Phenomenex,Phenyl,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Phenyl
PHEN-SecurityGuard SCX,SecurityGuard SCX,Phenomenex,SCX,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard SCX
PHEN-SecurityGuard SAX,SecurityGuard SAX,Phenomenex,SAX,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard SAX
PHEN-SecurityGuard RP-1,SecurityGuard RP-1,Phenomenex,RP-1,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard RP-1
PHEN-SecurityGuard Polar-RP,SecurityGuard Polar-RP,Phenomenex,Polar-RP,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Polar-RP
PHEN-SecurityGuard Fusion-RP,SecurityGuard Fusion-RP,Phenomenex,Fusion-RP,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Fusion-RP
PHEN-SecurityGuard AQ C18,SecurityGuard AQ C18,Phenomenex,AQ C18,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard AQ C18
PHEN-SecurityGuard Gemini C18,SecurityGuard Gemini C18,Phenomenex,Gemini C18,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Gemini C18
PHEN-SecurityGuard Oligo-RP,SecurityGuard Oligo-RP,Phenomenex,Oligo-RP,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Oligo-RP
PHEN-SecurityGuard Widepore C18,SecurityGuard Widepore C18,Phenomenex,Widepore C18,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Widepore C18
PHEN-SecurityGuard Widepore C5,SecurityGuard Widepore C5,Phenomenex,Widepore C5,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Widepore C5
PHEN-SecurityGuard Widepore C4,SecurityGuard Widepore C4,Phenomenex,Widepore C4,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Widepore C4
PHEN-SecurityGuard GFC-2000,SecurityGuard GFC-2000,Phenomenex,GFC-2000,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard GFC-2000
PHEN-SecurityGuard GFC-3000,SecurityGuard GFC-3000,Phenomenex,GFC-3000,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard GFC-3000
PHEN-SecurityGuard GFC-4000,SecurityGuard GFC-4000,Phenomenex,GFC-4000,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard GFC-4000
PHEN-SecurityGuard Carbo-H+,SecurityGuard Carbo-H+,Phenomenex,Carbo-H+,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Carbo-H+
PHEN-SecurityGuard Carbo-Ag+,SecurityGuard Carbo-Ag+,Phenomenex,Carbo-Ag+,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Carbo-Ag+
PHEN-SecurityGuard Carbo-Pb+2,SecurityGuard Carbo-Pb+2,Phenomenex,Carbo-Pb+2,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Carbo-Pb+2
PHEN-SecurityGuard Carbo-Ca+2,SecurityGuard Carbo-Ca+2,Phenomenex,Carbo-Ca+2,,none,{},,https://www.phenomenex.com/part?partNo=SecurityGuard Carbo-Ca+2
PHEN-00M-S039-B0-CB,00M-S039-B0-CB,Phenomenex,"Strata C18-E 20 µm On-Line Extraction, Cartridge 20 x 2.0 mm, Ea",,none,{},,https://www.phenomenex.com/part?partNo=00M-S039-B0-CB
PHEN-8B-S001-DAK,8B-S001-DAK,Phenomenex,"Strata C18-E (55 µm, 70 Å), 50 mg / 1 mL, Tubes, 100/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 1.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-DAK
PHEN-8B-S001-DAK-A,8B-S001-DAK-A,Phenomenex,"Strata C18-E (55um, 70A), 50mg/1mL with ASPEC Cap, 100/PK",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 1.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-DAK-A
PHEN-8B-S001-DAK-S,8B-S001-DAK-S,Phenomenex,"Strata C18-E (55 µm, 70 Å), 50 mg / 1 mL, Tubes (SAMPLE), 5/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 1.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-DAK-S
PHEN-8B-S001-DAM,8B-S001-DAM,Phenomenex,"Strata C18-E (55 µm, 70 Å), 50 mg / 1 mL, Tubes, 500/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 1.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-DAM
PHEN-8B-S001-EAK,8B-S001-EAK,Phenomenex,"Strata C18-E (55 µm, 70 Å), 100 mg / 1 mL, Tubes, 100/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 1.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-EAK
PHEN-8B-S001-EAK-A,8B-S001-EAK-A,Phenomenex,"Strata C18-E (55um, 70A), 100mg/1mL with ASPEC Cap, 100/PK",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-EAK-A
PHEN-8B-S001-EAK-S,8B-S001-EAK-S,Phenomenex,"Strata C18-E (55 µm, 70 Å), 100 mg / 1 mL, Tubes (SAMPLE), 5/Pk",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-EAK-S
PHEN-8B-S001-EAM,8B-S001-EAM,Phenomenex,"Strata C18-E (55 µm, 70 Å), 100 mg / 1 mL, Tubes, 500/Pk",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-EAM
PHEN-8B-S001-FBJ,8B-S001-FBJ,Phenomenex,"Strata C18-E (55 µm, 70 Å), 200 mg / 3 mL, Tubes, 50/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 3.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-FBJ
PHEN-8B-S001-FBJ-S,8B-S001-FBJ-S,Phenomenex,"Strata C18-E (55 µm, 70 Å), 200 mg / 3 mL, Tubes (SAMPLE), 5/Pk",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-FBJ-S
PHEN-8B-S001-FBL,8B-S001-FBL,Phenomenex,"Strata C18-E (55 µm, 70 Å), 200 mg / 3 mL, Tubes, 200/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) 500 m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 70.0000"", ""Pore Size 70.0000"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 3.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-FBL
PHEN-8B-S001-FCH,8B-S001-FCH,Phenomenex,"Strata C18-E (55 µm, 70 Å), 200 mg / 6 mL, Tubes, 30/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) 500 m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 70.0000"", ""Pore Size 70.0000"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 6.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-FCH
PHEN-8B-S001-FCH-S,8B-S001-FCH-S,Phenomenex,"Strata C18-E (55 µm, 70 Å), 200 mg / 6 mL, Tubes (SAMPLE), 5/Pk",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-FCH-S
PHEN-8B-S001-FBJ-T,8B-S001-FBJ-T,Phenomenex,"Strata C18-E (55 µm, 70 Å), 200 mg / 3 mL, Tubes Teflon, 50/Pk",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-FBJ-T
PHEN-8B-S001-HBJ,8B-S001-HBJ,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500 mg / 3 mL, Tubes, 50/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) 500 m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 70.0000"", ""Pore Size 70.0000"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 3.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HBJ
PHEN-8B-S001-HBJ-T,8B-S001-HBJ-T,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500 mg / 3 mL, Tubes Teflon, 50/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 3.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HBJ-T
PHEN-8B-S001-HBL,8B-S001-HBL,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500 mg / 3 mL, Tubes, 200/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) 500 m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 70.0000"", ""Pore Size 70.0000"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 3.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HBL
PHEN-8B-S001-HCH,8B-S001-HCH,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500 mg / 6 mL, Tubes, 30/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 6.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HCH
PHEN-8B-S001-HCH-T,8B-S001-HCH-T,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500mg/6mL, Teflon Tubes, 30/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 6.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HCH-T
PHEN-8B-S001-HCL,8B-S001-HCL,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500 mg / 6 mL, Tubes, 200/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) 500 m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 70.0000"", ""Pore Size 70.0000"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 6.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HCL
PHEN-8B-S001-HDG,8B-S001-HDG,Phenomenex,"Strata C18-E (55 µm, 70 Å), 500 mg / 12 mL, Giga Tubes, 20/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 12.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-HDG
PHEN-8B-S001-JCH,8B-S001-JCH,Phenomenex,"Strata C18-E (55 µm, 70 Å), 1 g / 6 mL, Tubes, 30/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 6.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-JCH
PHEN-8B-S001-JEG,8B-S001-JEG,Phenomenex,"Strata C18-E (55 µm, 70 Å), 1 g / 20 mL, Giga Tubes, 20/Pk",,none,{},,https://www.phenomenex.com/part?partNo=8B-S001-JEG
PHEN-8B-S001-KDG,8B-S001-KDG,Phenomenex,"Strata C18-E (55 µm, 70 Å), 2 g / 12 mL, Giga Tubes, 20/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 12.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-KDG
PHEN-8B-S001-LEG,8B-S001-LEG,Phenomenex,"Strata C18-E (55 µm, 70 Å), 5 g / 20 mL, Giga Tubes, 20/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 20.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-LEG
PHEN-8B-S001-MFF,8B-S001-MFF,Phenomenex,"Strata C18-E (55 µm, 70 Å), 10 g / 60 mL, Giga Tubes, 16/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 60.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-MFF
PHEN-8B-S001-VFF,8B-S001-VFF,Phenomenex,"Strata C18-E (55 µm, 70 Å), 20 g / 60 mL, Giga Tubes, 16/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 60.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-VFF
PHEN-8B-S001-VSN,8B-S001-VSN,Phenomenex,"Strata C18-E (55 µm, 70 Å), 20 g / 150 mL, Giga Tubes, 8/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 150.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-VSN
PHEN-8B-S001-YSN,8B-S001-YSN,Phenomenex,"Strata C18-E (55 µm, 70 Å), 50 g / 150 mL, Giga Tubes, 8/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 150.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-YSN
PHEN-8B-S001-ZSN,8B-S001-ZSN,Phenomenex,"Strata C18-E (55 µm, 70 Å), 70 g / 150 mL, Giga Tubes, 8/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 150.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8B-S001-ZSN
PHEN-8E-S001-BGB,8E-S001-BGB,Phenomenex,"Strata C18-E (55 µm, 70 Å), 15 mg / well, 96-Well Plates, 2/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 2.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8E-S001-BGB
PHEN-8E-S001-CGB,8E-S001-CGB,Phenomenex,"Strata C18-E (55 µm, 70 Å), 25 mg / well, 96-Well Plates, 2/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 2.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8E-S001-CGB
PHEN-8E-S001-DGB,8E-S001-DGB,Phenomenex,"Strata C18-E (55 µm, 70 Å), 50 mg / well, 96-Well Plates, 2/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 2.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8E-S001-DGB
PHEN-8E-S001-EGB,8E-S001-EGB,Phenomenex,"Strata C18-E (55 µm, 70 Å), 100 mg / well, 96-Well Plates, 2/Pk",Extraction of hydrophobic molecules,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP"", ""CoreTechnique SP"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Strata"", ""CoreBrand Strata"": ""CorePhase C18-E"", ""CorePhase C18-E"": ""Housing Volume 2.0000"", ""Particle Size 55.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=8E-S001-EGB
