productId,partNumber,brand,name,description,descriptionQuality,specifications,url,status
THER-60307-202,60307-202,Thermo Fisher Scientific,HyperSep™ C18 Plates,Get improved retention for most nonpolar compounds and organic analytes in aqueous matrices with these hydrophobic reversed phase C18 well plates and individual wells.,high,"{""Description"": ""96 Fixed Well Plate"", ""For Use With (Application)"": ""Extraction of Nonpolar to Moderately Polar Compounds"", ""Quantity"": ""1 Pack"", ""Bed Weight"": ""25 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C18"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric)"": ""1 mL"", ""Volume (Metric) Well"": ""1 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60307-202,success
THER-60300-426,60300-426,Thermo Fisher Scientific,HyperSep™ C18 Plates,Get improved retention for most nonpolar compounds and organic analytes in aqueous matrices with these hydrophobic reversed phase C18 well plates and individual wells.,high,"{""Description"": ""96-Well Plate"", ""For Use With (Application)"": ""Extraction of Nonpolar to Moderately Polar Compounds"", ""Bed Weight"": ""25 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C18"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric) Well"": ""1 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60300-426,success
THER-60307-203,60307-203,Thermo Fisher Scientific,HyperSep™ C18 Plates,Get improved retention for most nonpolar compounds and organic analytes in aqueous matrices with these hydrophobic reversed phase C18 well plates and individual wells.,high,"{""Description"": ""96 Fixed Well Plate"", ""For Use With (Application)"": ""Extraction of Nonpolar to Moderately Polar Compounds"", ""Quantity"": ""1 Pack"", ""Bed Weight"": ""50 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C18"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric)"": ""1 mL"", ""Volume (Metric) Well"": ""1 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60307-203,success
THER-60300-427,60300-427,Thermo Fisher Scientific,HyperSep™ C18 Plates,Get improved retention for most nonpolar compounds and organic analytes in aqueous matrices with these hydrophobic reversed phase C18 well plates and individual wells.,high,"{""Description"": ""96-Well Plate"", ""For Use With (Application)"": ""Extraction of Nonpolar to Moderately Polar Compounds"", ""Bed Weight"": ""50 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C18"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric) Well"": ""1 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60300-427,success
THER-60307-204,60307-204,Thermo Fisher Scientific,HyperSep™ C18 Plates,Get improved retention for most nonpolar compounds and organic analytes in aqueous matrices with these hydrophobic reversed phase C18 well plates and individual wells.,high,"{""Description"": ""96 Fixed Well Plate"", ""For Use With (Application)"": ""Extraction of Nonpolar to Moderately Polar Compounds"", ""Quantity"": ""1 Pack"", ""Bed Weight"": ""100 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C18"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric)"": ""1 mL"", ""Volume (Metric) Well"": ""1 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60307-204,success
THER-60300-428,60300-428,Thermo Fisher Scientific,HyperSep™ C18 Plates,Get improved retention for most nonpolar compounds and organic analytes in aqueous matrices with these hydrophobic reversed phase C18 well plates and individual wells.,high,"{""Description"": ""96-Well Plate"", ""For Use With (Application)"": ""Extraction of Nonpolar to Moderately Polar Compounds"", ""Bed Weight"": ""100 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C18"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric) Well"": ""1 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60300-428,success
THER-60307-211,60307-211,Thermo Fisher Scientific,HyperSep™ C8 Plates,Need a less retentive alternative to C18 for polar and nonpolar compounds? These hydrophobic reversed phase C8 well plates offer excellent performance.,high,"{""Description"": ""96-Well Plate; Bed weight 10 mg/2 mL"", ""For Use With (Application)"": ""Screening of Drugs, Metabolites, and Peptides in Biological Samples"", ""Quantity"": ""1 Pack"", ""Bed Weight"": ""10 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C8"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric) Well"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60307-211,success
THER-60307-212,60307-212,Thermo Fisher Scientific,HyperSep™ C8 Plates,Need a less retentive alternative to C18 for polar and nonpolar compounds? These hydrophobic reversed phase C8 well plates offer excellent performance.,high,"{""Description"": ""96-Well Plate; Bed weight 25 mg/2 mL"", ""For Use With (Application)"": ""Screening of Drugs, Metabolites, and Peptides in Biological Samples"", ""Quantity"": ""1 Pack"", ""Bed Weight"": ""25 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C8"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric) Well"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60307-212,success
THER-60307-213,60307-213,Thermo Fisher Scientific,HyperSep™ C8 Plates,Need a less retentive alternative to C18 for polar and nonpolar compounds? These hydrophobic reversed phase C8 well plates offer excellent performance.,high,"{""Description"": ""96-Well Plate; Bed weight 50 mg/2 mL"", ""For Use With (Application)"": ""Screening of Drugs, Metabolites, and Peptides in Biological Samples"", ""Quantity"": ""1 Pack"", ""Bed Weight"": ""50 mg"", ""Particle Size"": ""40 to 60 μm"", ""Product Line"": ""HyperSep"", ""Sorbent"": ""HyperSep C8"", ""Type"": ""Solid Phase Extraction Well Plate"", ""Volume (Metric) Well"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60307-213,success
THER-60307-214,60307-214,Thermo Fisher Scientific,"HyperSep™ C8 96-Well Plate, bed weight 100mg/2mL",,none,{},https://www.thermofisher.com/order/catalog/product/60307-214,success
THER-60307-221,60307-221,Thermo Fisher Scientific,HyperSep Phenyl 96 Fixed/Removable Well Plates,,none,{},https://www.thermofisher.com/order/catalog/product/60307-221,success
THER-70005-012106,70005-012106,Thermo Fisher Scientific,BetaSil™ Silica Javelin™ Guard Columns,Economically extends HPLC column lifetime,low,"{""Diameter (Metric) Inner"": ""2.1 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""BetaSil"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/70005-012106,success
THER-083241,083241,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,Use to separate the herbicides diquat and paraquat.,low,"{""Column Format"": ""Analytical Column"", ""Column Type"": ""Specialty / Application Specific"", ""Diameter (Metric)"": ""3 mm"", ""Endcapped"": ""Yes"", ""Max. Pressure"": ""4000 psi"", ""Pore Size"": ""300Å"", ""Quantity"": ""Each"", ""Surface Area"": ""100 m2/g"", ""Temperature (Metric) Maximum"": ""40°C"", ""Diameter (Metric) Inner"": ""3 mm"", ""Length (Metric)"": ""50 mm"", ""Particle Size"": ""3 μm"", ""Product Line"": ""Acclaim"", ""pH"": ""2.5 to 7.5"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/083241,success
THER-26050-1053,26050-1053,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""10 m L; 0.53 mm Nominal ID"", ""Diameter (Metric)"": ""0.53 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.53 mm"", ""Length (Metric)"": ""10 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-1053,success
THER-26050-1032,26050-1032,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""10 m L; 0.32 mm Nominal ID"", ""Diameter (Metric)"": ""0.32 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.32 mm"", ""Length (Metric)"": ""10 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Pack of 1""}",https://www.thermofisher.com/order/catalog/product/26050-1032,success
THER-26050-1025,26050-1025,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""10 m L; 0.25 mm Nominal ID"", ""Diameter (Metric)"": ""0.25 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.25 mm"", ""Length (Metric)"": ""10 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-1025,success
THER-26050-0553,26050-0553,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""5 m L; 0.53 mm Nominal ID"", ""Diameter (Metric)"": ""0.53 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.53 mm"", ""Length (Metric)"": ""5 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-0553,success
THER-26050-0532,26050-0532,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""5 m L; 0.32 mm Nominal ID"", ""Diameter (Metric)"": ""0.32 mm"", ""For Use With (Application)"": ""GC"", ""Quantity"": ""Each"", ""Diameter (Metric) Inner"": ""0.32 mm"", ""Length (Metric)"": ""5 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-0532,success
THER-26050-0525,26050-0525,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""5 m L; 0.25 mm Nominal ID"", ""Diameter (Metric)"": ""0.25 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.25 mm"", ""Length (Metric)"": ""5 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Pack of 1""}",https://www.thermofisher.com/order/catalog/product/26050-0525,success
THER-26050-0253,26050-0253,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""2 m L; 0.53 mm Nominal ID"", ""Diameter (Metric)"": ""0.53 mm"", ""For Use With (Application)"": ""GC"", ""Quantity"": ""Each"", ""Diameter (Metric) Inner"": ""0.53 mm"", ""Length (Metric)"": ""2 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-0253,success
THER-26050-0232,26050-0232,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""2 m L; 0.32 mm Nominal ID"", ""Diameter (Metric)"": ""0.32 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.32 mm"", ""Length (Metric)"": ""2 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-0232,success
THER-26050-0225,26050-0225,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns,Protect your analytical column from damage and contamination from nonvolatile materials.,medium,"{""Description"": ""2 m L; 0.25 mm Nominal ID"", ""Diameter (Metric)"": ""0.25 mm"", ""For Use With (Application)"": ""GC"", ""Diameter (Metric) Inner"": ""0.25 mm"", ""Length (Metric)"": ""2 m"", ""Product Line"": ""GuardGOLD"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26050-0225,success
THER-70005-014001,70005-014001,Thermo Fisher Scientific,BetaSil™ Silica Guard Cartridges,Experience a powerful column for separating non-polar and moderately polar compounds based on 100Å high purity silica and designed for small molecule analysis.,high,"{""Diameter (Metric)"": ""4 mm"", ""Endcapped"": ""No"", ""For Use With (Equipment)"": ""HPLC Column"", ""Pore Size"": ""100Å"", ""USP Type"": ""L3"", ""Diameter (Metric) Inner"": ""4 or 4.6 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""BetaSil"", ""pH"": ""2 to 9"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/70005-014001,success
THER-70005-012101,70005-012101,Thermo Fisher Scientific,BetaSil™ Silica Guard Cartridges,Experience a powerful column for separating non-polar and moderately polar compounds based on 100Å high purity silica and designed for small molecule analysis.,high,"{""Diameter (Metric)"": ""2.1 mm"", ""Endcapped"": ""No"", ""For Use With (Equipment)"": ""HPLC Column"", ""Pore Size"": ""100Å"", ""USP Type"": ""L3"", ""Diameter (Metric) Inner"": ""2.1 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""BetaSil"", ""pH"": ""2 to 9"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/70005-012101,success
THER-70005-011001,70005-011001,Thermo Fisher Scientific,BetaSil™ Silica Guard Cartridges,Experience a powerful column for separating non-polar and moderately polar compounds based on 100Å high purity silica and designed for small molecule analysis.,high,"{""Diameter (Metric)"": ""1 mm I.D."", ""Diameter (Metric) Inner"": ""1 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""BetaSil"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/70005-011001,success
THER-35005-014001,35005-014001,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,Use for enhanced retention of polar compounds and separation of structurally related analytes with stability at pH extremes and high temperature.,medium,"{""Carbon Load"": ""100%"", ""Column Type"": ""Reversed Phase"", ""Diameter (Metric)"": ""4 mm"", ""For Use With (Equipment)"": ""Uniguard Direct-Connection and Stand Alone Holder"", ""Max. Pressure"": ""5800 psi (400 bar)"", ""Packing Material"": ""Porous Graphitic Carbon"", ""Phase"": ""Reversed Phase"", ""Pore Size"": ""250 Å"", ""Quantity"": ""2 Pk."", ""Stationary Phase"": ""Porous Graphitic Carbon"", ""Surface Area"": ""120 m²/g"", ""Temperature (Metric) Maximum"": ""105°C"", ""Type"": ""Guard Cartridge"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""Hypercarb"", ""pH"": ""0 to 14"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/35005-014001,success
THER-35005-013001,35005-013001,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,Use for enhanced retention of polar compounds and separation of structurally related analytes with stability at pH extremes and high temperature.,medium,"{""Carbon Load"": ""100%"", ""Column Type"": ""Reversed Phase"", ""Diameter (Metric)"": ""3 mm"", ""For Use With (Equipment)"": ""Uniguard Direct-Connection and Stand Alone Holder"", ""Max. Pressure"": ""5800 psi (400 bar)"", ""Packing Material"": ""Porous Graphitic Carbon"", ""Phase"": ""Reversed Phase"", ""Pore Size"": ""250 Å"", ""Quantity"": ""2 Pk."", ""Stationary Phase"": ""Porous Graphitic Carbon"", ""Surface Area"": ""120 m²/g"", ""Temperature (Metric) Maximum"": ""105°C"", ""Type"": ""Guard Cartridge"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""Hypercarb"", ""pH"": ""0 to 14"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/35005-013001,success
THER-35005-012101,35005-012101,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,Use for enhanced retention of polar compounds and separation of structurally related analytes with stability at pH extremes and high temperature.,medium,"{""Carbon Load"": ""100%"", ""Column Type"": ""Reversed Phase"", ""Diameter (Metric)"": ""2.1 mm"", ""For Use With (Equipment)"": ""Uniguard Direct-Connection and Stand Alone Holder"", ""Max. Pressure"": ""5800 psi (400 bar)"", ""Packing Material"": ""Porous Graphitic Carbon"", ""Phase"": ""Reversed Phase"", ""Pore Size"": ""250 Å"", ""Quantity"": ""2 Pk."", ""Stationary Phase"": ""Porous Graphitic Carbon"", ""Surface Area"": ""120 m²/g"", ""Temperature (Metric) Maximum"": ""105°C"", ""Type"": ""Guard Cartridge"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""Hypercarb"", ""pH"": ""0 to 14"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/35005-012101,success
THER-35005-011001,35005-011001,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,Use for enhanced retention of polar compounds and separation of structurally related analytes with stability at pH extremes and high temperature.,medium,"{""Carbon Load"": ""100%"", ""Column Type"": ""Reversed Phase"", ""Diameter (Metric)"": ""1 mm"", ""For Use With (Equipment)"": ""Uniguard Direct-Connection and Stand Alone Holder"", ""Max. Pressure"": ""5800 psi (400 bar)"", ""Packing Material"": ""Graphitic Carbon"", ""Phase"": ""Reversed Phase"", ""Pore Size"": ""250 Å"", ""Quantity"": ""2 Pk."", ""Stationary Phase"": ""Porous Graphitic Carbon"", ""Surface Area"": ""120 m²/g"", ""Temperature (Metric) Maximum"": ""105°C"", ""Type"": ""Guard Cartridge"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""Hypercarb"", ""pH"": ""0 to 14"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/35005-011001,success
THER-35003-013001,35003-013001,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,Use for enhanced retention of polar compounds and separation of structurally related analytes with stability at pH extremes and high temperature.,medium,"{""Carbon Load"": ""100%"", ""Column Type"": ""Reversed Phase"", ""Diameter (Metric)"": ""3 mm"", ""For Use With (Equipment)"": ""Uniguard Direct-Connection and Stand Alone Holder"", ""Max. Pressure"": ""5800 psi (400 bar)"", ""Packing Material"": ""Porous Graphitic Carbon"", ""Phase"": ""Reversed Phase"", ""Pore Size"": ""250 Å"", ""Quantity"": ""2 Pk."", ""Stationary Phase"": ""Porous Graphitic Carbon"", ""Surface Area"": ""120 m²/g"", ""Temperature (Metric) Maximum"": ""105°C"", ""Type"": ""Guard Cartridge"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""3 μm"", ""Product Line"": ""Hypercarb"", ""pH"": ""0 to 14"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/35003-013001,success
THER-35003-011001,35003-011001,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,Use for enhanced retention of polar compounds and separation of structurally related analytes with stability at pH extremes and high temperature.,medium,"{""Carbon Load"": ""100%"", ""Column Type"": ""Mixed Mode"", ""Diameter (Metric)"": ""1 mm"", ""For Use With (Equipment)"": ""Uniguard Direct-Connection and Stand Alone Holder"", ""Max. Pressure"": ""5800 psi (400 bar)"", ""Packing Material"": ""Porous Graphitic Carbon"", ""Phase"": ""Normal and Reversed Phase"", ""Pore Size"": ""250 Å"", ""Quantity"": ""2 Pk."", ""Stationary Phase"": ""Porous Graphitic Carbon"", ""Surface Area"": ""120 m²/g"", ""Temperature (Metric) Maximum"": ""105°C"", ""Type"": ""Guard Cartridge"", ""USP Type"": ""L109"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""3 μm"", ""Product Line"": ""Hypercarb"", ""pH"": ""0 to 14"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/35003-011001,success
THER-22105-014001,22105-014001,Thermo Fisher Scientific,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size",Thermo ScientificTM HyPURITYTM C18 HPLC Columns are available in limited dimensions. Please contact Customer Service for more details.,medium,"{""Carbon Load"": ""13%"", ""Diameter (Metric)"": ""4 mm"", ""Endcapped"": ""Yes"", ""For Use With (Equipment)"": ""Uniguard Direct-connection and Stand Alone Holder"", ""Pore Size"": ""190Å"", ""Surface Area"": ""200 m2/g"", ""USP Type"": ""L1"", ""Diameter (Metric) Inner"": ""4 or 4.6 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""HyPURITY"", ""pH"": ""1 to 9"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/22105-014001,success
THER-22105-013001,22105-013001,Thermo Fisher Scientific,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size",Thermo ScientificTM HyPURITYTM C18 HPLC Columns are available in limited dimensions. Please contact Customer Service for more details.,medium,"{""Carbon Load"": ""13%"", ""Diameter (Metric)"": ""3 mm"", ""Endcapped"": ""Yes"", ""For Use With (Equipment)"": ""Uniguard Direct-connection and Stand Alone Holder"", ""Pore Size"": ""190Å"", ""Surface Area"": ""200 m2/g"", ""USP Type"": ""L1"", ""Diameter (Metric) Inner"": ""3 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""HyPURITY"", ""pH"": ""1 to 9"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/22105-013001,success
THER-22105-012101,22105-012101,Thermo Fisher Scientific,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size",Thermo ScientificTM HyPURITYTM C18 HPLC Columns are available in limited dimensions. Please contact Customer Service for more details.,medium,"{""Carbon Load"": ""13%"", ""Diameter (Metric)"": ""2.1 mm"", ""Endcapped"": ""Yes"", ""For Use With (Equipment)"": ""Uniguard Direct-connection and Stand Alone Holder"", ""Pore Size"": ""190Å"", ""Surface Area"": ""200 m2/g"", ""USP Type"": ""L1"", ""Diameter (Metric) Inner"": ""2.1 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""HyPURITY"", ""pH"": ""1 to 9"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/22105-012101,success
THER-70205-014001,70205-014001,Thermo Fisher Scientific,BetaSil™ C8 Guard Cartridges,"Drop-in guard cartridges offer convenience, economy and effective protection for extending column lifetime.",medium,"{""Stationary Phase"": ""C8"", ""Diameter (Metric) Inner"": ""4 or 4.6 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""BetaSil"", ""Unit Size"": ""Pack of 4""}",https://www.thermofisher.com/order/catalog/product/70205-014001,success
THER-60109-002,60109-002,Thermo Fisher Scientific,SOLA™ SPE Cartridges,"Achieve greater reproducibility with cleaner more consistent extracts compared to conventional SPE, phospholipid removal and protein precipitation products.",high,"{""Column Capacity (Metric)"": ""1 mL"", ""Description"": ""SOLA SCX SPE Cartridge"", ""For Use With (Application)"": ""Bioanalytical Applications - Strong Ion-Exchange Retention of Weak Basic Compounds. Complementary Reversed Phase Retention of Neutral Compounds."", ""Bed Weight"": ""10 mg"", ""Product Line"": ""SOLA"", ""Sorbent"": ""Mixed Mode Strong Cation Exchanger, Polymeric"", ""Type"": ""SPE Cartridge"", ""Volume (Metric)"": ""1 mL"", ""Unit Size"": ""Pack of 100""}",https://www.thermofisher.com/order/catalog/product/60109-002,success
THER-60309-004,60309-004,Thermo Fisher Scientific,SOLA™ SPE Plates,"Innovative Thermo Scientific™ SOLA™ Solid Phase Extraction Plates deliver clean, highly reproducible sample extracts with lower elution volumes—for greater sensitivity, reliability and cost savings.",high,"{""Description"": ""10 mg/2 mL"", ""For Use With (Application)"": ""Bioanalytical Applications - Strong Ion-Exchange Retention of Strong Basic Compounds. Sorbent Charge Can be Activated or Deactivated. Complementary Reversed Phase Retention of Neutral Compounds"", ""Quantity"": ""1 Pk."", ""Bed Weight"": ""10 mg"", ""Product Line"": ""SOLA"", ""Sorbent"": ""Mixed Mode Weak Cation Exchanger, Polymeric"", ""Type"": ""96-well SPE Plate"", ""Volume (Metric)"": ""2 mL"", ""Volume (Metric) Well"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60309-004,success
THER-60509-002,60509-002,Thermo Fisher Scientific,SOLA™ SPE Plates,"Innovative Thermo Scientific™ SOLA™ Solid Phase Extraction Plates deliver clean, highly reproducible sample extracts with lower elution volumes—for greater sensitivity, reliability and cost savings.",high,"{""Description"": ""30 mg/2 mL"", ""For Use With (Application)"": ""Bioanalytical Applications - Strong Ion-Exchange Retention of Weak Basic Compounds. Complementary Reversed Phase Retention of Neutral Compounds."", ""Bed Weight"": ""30 mg"", ""Product Line"": ""SOLA"", ""Sorbent"": ""Mixed Mode Strong Cation Exchanger, Polymeric"", ""Type"": ""96-well SPE Plate"", ""Volume (Metric)"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60509-002,success
THER-60509-003,60509-003,Thermo Fisher Scientific,SOLA™ SPE Plates,"Innovative Thermo Scientific™ SOLA™ Solid Phase Extraction Plates deliver clean, highly reproducible sample extracts with lower elution volumes—for greater sensitivity, reliability and cost savings.",high,"{""Description"": ""30 mg/2 mL"", ""For Use With (Application)"": ""Bioanalytical Applications - Strong Ion-Exchange Retention of Weak Acidic Compounds. Complementary Reversed Phase Retention of Neutral Compounds."", ""Bed Weight"": ""30 mg"", ""Product Line"": ""SOLA"", ""Sorbent"": ""Mixed Mode Strong Anion Exchanger, Polymeric"", ""Type"": ""96-well SPE Plate"", ""Volume (Metric)"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60509-003,success
THER-60409-001,60409-001,Thermo Fisher Scientific,SOLA™ SPE Cartridges,"Achieve greater reproducibility with cleaner more consistent extracts compared to conventional SPE, phospholipid removal and protein precipitation products.",high,"{""Description"": ""SOLA HRP SPE Cartridge 30 mg/3 mL"", ""For Use With (Application)"": ""Bioanalytical Applications - Hydrophobic Retention of Neutral Compounds with Complementary Retention of Polar Analytes. An All-Purpose Phase."", ""Bed Weight"": ""30 mg"", ""Product Line"": ""SOLA"", ""Sorbent"": ""HRP (Reversed Phase Polymeric)"", ""Type"": ""SPE Cartridge"", ""Volume (Metric)"": ""3 mL"", ""Unit Size"": ""Pack of 50""}",https://www.thermofisher.com/order/catalog/product/60409-001,success
THER-60509-005,60509-005,Thermo Fisher Scientific,SOLA™ SPE Plates,"Innovative Thermo Scientific™ SOLA™ Solid Phase Extraction Plates deliver clean, highly reproducible sample extracts with lower elution volumes—for greater sensitivity, reliability and cost savings.",high,"{""Description"": ""30 mg/2 mL"", ""For Use With (Application)"": ""Bioanalytical Applications - Strong Ion-Exchange Retention of Strong Acidic Compounds. Sorbent Charge Can be Activated or Deactivated. Complementary Reversed Phase Retention of Neutral Compounds."", ""Bed Weight"": ""30 mg"", ""Product Line"": ""SOLA"", ""Sorbent"": ""Mixed Mode Weak Anion Exchanger, Polymeric"", ""Type"": ""96-well SPE Plate"", ""Volume (Metric)"": ""2 mL"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/60509-005,success
