productId,partNumber,brand,name
"DAIC-85593","85593","Daicel","Daicel CHIRALPAK IE-3 100x2.1mm"
"DAIC-86592","86592","Daicel","Daicel CHIRALPAK IF-3 50x2.1mm"
"DAIC-86593","86593","Daicel","Daicel CHIRALPAK IF-3 100x2.1mm"
"DAIC-87592","87592","Daicel","Daicel CHIRALPAK IG-3 50x2.1mm"
"DAIC-87593","87593","Daicel","Daicel CHIRALPAK IG-3 100x2.1mm"
"DAIC-89592","89592","Daicel","Daicel CHIRALPAK IH-3 50x2.1mm"
"DAIC-89593","89593","Daicel","Daicel CHIRALPAK IH-3 100x2.1mm"
"DAIC-90592","90592","Daicel","Daicel CHIRALPAK IJ-3 50x2.1mm"
"DAIC-90593","90593","Daicel","Daicel CHIRALPAK IJ-3 100x2.1mm"
"DAIC-91592","91592","Daicel","Daicel CHIRALPAK IK-3 50x2.1mm"
"DAIC-91593","91593","Daicel","Daicel CHIRALPAK IK-3 100x2.1mm"
"DAIC-92592","92592","Daicel","Daicel CHIRALPAK IM-3 50x2.1mm"
"DAIC-92593","92593","Daicel","Daicel CHIRALPAK IM-3 100x2.1mm"
"DAIC-93592","93592","Daicel","Daicel CHIRALPAK IN-3 50x2.1mm"
"DAIC-93593","93593","Daicel","Daicel CHIRALPAK IN-3 100x2.1mm"
"DAIC-93594","93594","Daicel","Daicel CHIRALPAK IN-3 150x2.1mm"
"DAIC-93595","93595","Daicel","Daicel CHIRALPAK IN-3 250x2.1mm"
"DAIC-14592","14592","Daicel","Daicel CHIRALCEL OD-3 50x2.1mm"
"DAIC-14593","14593","Daicel","Daicel CHIRALCEL OD-3 100x2.1mm"
"DAIC-14594","14594","Daicel","Daicel CHIRALCEL OD-3 150x2.1mm"
"DAIC-14595","14595","Daicel","Daicel CHIRALCEL OD-3 250x2.1mm"
"DAIC-17592","17592","Daicel","Daicel CHIRALCEL OJ-3 50x2.1mm"
"DAIC-17593","17593","Daicel","Daicel CHIRALCEL OJ-3 100x2.1mm"
"DAIC-17594","17594","Daicel","Daicel CHIRALCEL OJ-3 150x2.1mm"
"DAIC-17595","17595","Daicel","Daicel CHIRALCEL OJ-3 250x2.1mm"
"DAIC-19592","19592","Daicel","Daicel CHIRALPAK AD-3 50x2.1mm"
"DAIC-19593","19593","Daicel","Daicel CHIRALPAK AD-3 100x2.1mm"
"DAIC-19594","19594","Daicel","Daicel CHIRALPAK AD-3 150x2.1mm"
"DAIC-19595","19595","Daicel","Daicel CHIRALPAK AD-3 250x2.1mm"
"DAIC-20592","20592","Daicel","Daicel CHIRALPAK AS-3 50x2.1mm"
"DAIC-20593","20593","Daicel","Daicel CHIRALPAK AS-3 100x2.1mm"
"DAIC-20594","20594","Daicel","Daicel CHIRALPAK AS-3 150x2.1mm"
"DAIC-20595","20595","Daicel","Daicel CHIRALPAK AS-3 250x2.1mm"
"DAIC-42592","42592","Daicel","Daicel CHIRALCEL OZ-3 50x2.1mm"
"DAIC-42593","42593","Daicel","Daicel CHIRALCEL OZ-3 100x2.1mm"
"DAIC-42594","42594","Daicel","Daicel CHIRALCEL OZ-3 150x2.1mm"
"DAIC-42595","42595","Daicel","Daicel CHIRALCEL OZ-3 250x2.1mm"
"DAIC-47592","47592","Daicel","Daicel CHIRALPAK AY-3 50x2.1mm"
"DAIC-47593","47593","Daicel","Daicel CHIRALPAK AY-3 100x2.1mm"
"DAIC-47594","47594","Daicel","Daicel CHIRALPAK AY-3 150x2.1mm"
"DAIC-47595","47595","Daicel","Daicel CHIRALPAK AY-3 250x2.1mm"
"DAIC-61592","61592","Daicel","Daicel CHIRALPAK AZ-3 50x2.1mm"
"DAIC-61593","61593","Daicel","Daicel CHIRALPAK AZ-3 100x2.1mm"
"DAIC-61594","61594","Daicel","Daicel CHIRALPAK AZ-3 150x2.1mm"
"DAIC-61595","61595","Daicel","Daicel CHIRALPAK AZ-3 250x2.1mm"
"DAIC-63592","63592","Daicel","Daicel CHIRALCEL OX-3 50x2.1mm"
"DAIC-63593","63593","Daicel","Daicel CHIRALCEL OX-3 100x2.1mm"
"DAIC-63594","63594","Daicel","Daicel CHIRALCEL OX-3 150x2.1mm"
"DAIC-63595","63595","Daicel","Daicel CHIRALCEL OX-3 250x2.1mm"
"DAIC-14892","14892","Daicel","Daicel CHIRALCEL OD-3R 50x2.1mm"
"DAIC-14893","14893","Daicel","Daicel CHIRALCEL OD-3R 100x2.1mm"
