productId,partNumber,brand,name,description,descriptionQuality,specifications,matchType
WATS-186003977,186003977,Waters,"ACQUITY UPLC HSS T3 VanGuard Pre-column, 100Å, 1.8 µm, 3.0 X 5 mm, 3/pk","The universal, silica-based bonded phase used for the ACQUITY HSS T3 sorbents is compatible with 100% aqueous mobile phase and should be your first choice when developing separations for polar and non-polar compounds. The ACQUITY HSS T3 UPLC columns exhibit ultra-low MS bleed and are fully scalable and transferable to HPLC separations. The VanGuard pre-column connects directly to the inlet of the ACQUITY UPLC column which minimizes extra columns volumes and reduces leaking by eliminating additio",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Temperature Limits"": ""45 C"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.8 µm"", ""Endfitting Type"": ""Direct-Connect"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard Pre-column"", ""Surface Area"": ""230"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""HSS"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115700"", ""Brand"": ""ACQUITY UPLC"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",partial
WATS-186009374,186009374,Waters,"Atlantis Premier BEH C18 AX VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk",Atlantis Premier BEH C18 AX cartridges work with the Atlantis Premier BEH C18 AX VanGuard FIT columns. The mixed mode reversed phase/anion-exchange guard cartridges protect the analytical column from matrix and sample contaminants.,high,"{""Chemistry"": ""RP/Anion-exchange"", ""Separation Mode"": ""Mixed mode"", ""Particle Substrate"": ""Hybrid"", ""pH Range Max"": ""10 pH"", ""Temperature Limits"": ""60 C"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""C18 AX"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""95 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""270"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L78"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""17 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""Atlantis"", ""Product Type"": ""Cartridge Columns"", ""Units per Package"": ""3 pk""}",partial
WATS-186007774,186007774,Waters,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 2.5 µm, 3.9 mm X 5 mm, 3/pk",XBridge BEH C18 VanGuard Cartridges are used to extend analytical column lifetime and performance by removing particulate contamination from the mobile phase stream. This cartridge is optimized to protect all 4.6 mm I.D. XBridge BEH C18 analytical columns containing 2.5 µm sorbent particles.,high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""XP VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186007775,186007775,Waters,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 3.5 µm, 3.9 X 5 mm, 3/pk",XBridge BEH C18 VanGuard Cartridges are used to extend analytical column lifetime and performance by removing particulate contamination from the mobile phase stream. This cartridge is optimized to protect all 4.6 mm I.D. XBridge BEH C18 analytical columns containing 2.5 µm sorbent particles.,high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""XP VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186007776,186007776,Waters,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 5 µm, 2.1 X 5 mm, 3/pk",XBridge BEH C18 VanGuard Cartridges are used to extend analytical column lifetime and performance by removing particulate contamination from the mobile phase stream. This cartridge is optimized to protect all 2.1 mm and 3.0 mm I.D. XBridge BEH C18 analytical columns containing 2.5 µm sorbent particles.,high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""XP VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186007777,186007777,Waters,"XBridge BEH C18 XP VanGuard Cartridge, 130Å, 5 µm, 3.9 X 5 mm, 3/pk",XBridge BEH C18 VanGuard Cartridges are used to extend analytical column lifetime and performance by removing particulate contamination from the mobile phase stream. This cartridge is optimized to protect all 4.6 mm I.D. XBridge BEH C18 analytical columns containing 2.5 µm sorbent particles.,high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""XP VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010383,186010383,Waters,"ACQUITY Premier BEH C18 VanGuard FIT Cartridge, 1.7 µm, 2.1 X 5 mm, 3/pk","ACQUITY Premier cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""ACQUITY UPLC"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010408,186010408,Waters,"AccQ-Tag Ultra C18 VanGuard Cartridge, 2.5 µm, 3.9 x 5mm, 3/pk *","The AccQ-Tag Ultra C18 VanGuard Cartridge, 2.5 µm, 3.9 x 5mm* connects to the inlet of the AccQ•Tag Utra C18 2.5 µm to protect the analytical column from matrix and sample contaminants, extending column lifetime without sacrifycing needs amino acid component resolution. *Note: Requires purchase and use of VanGuard 3.9 mm ID Cartridge Holder: p/n: 186007949 This Guard Column is compatible with: p/n: 186010405 AccQ-Tag Ultra C18 Column, 2.5 µm, 4.6 x 50 mm p/n: 186010406 AccQ-Tag Ultra C18 Column,",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""10000 psi (690 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""C18"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""QC Tested"": ""Amino Acids"", ""Format"": ""VanGuard Cartridge"", ""Packing Solvent"": ""50% Acetonitrile/50% Water"", ""Surface Area"": ""185"", ""System"": ""HPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""HPLC, UHPLC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Amino Acid"", ""Brand"": ""AccQ-Tag Ultra"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010376,186010376,Waters,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 2.5 µm, 3.9 x 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""13 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010021,186010021,Waters,"ACQUITY Premier HSS C18 VanGuard FIT Cartridge, 1.8 µm, 2.1 x 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.8 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010056,186010056,Waters,"XSelect Premier HSS PFP VanGuard FIT Cartridge, 2.5 µm, 3.9 x 5 mm, 3/pk","XSelect Premier Cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""PFP/Fluoro-Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""PFP"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L43"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010049,186010049,Waters,"XSelect Premier HSS PFP VanGuard FIT Cartridge, 2.5 µm, 2.1 x 5 mm, 3/pk","XSelect Premier Cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""PFP/Fluoro-Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""PFP"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L43"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010042,186010042,Waters,"ACQUITY Premier HSS PFP VanGuard FIT Cartridge, 1.8 µm, 2.1 x 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""PFP/Fluoro-Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""PFP"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.8 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L43"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010035,186010035,Waters,"XSelect Premier HSS C18 VanGuard FIT Cartridge, 2.5 µm, 3.9 x 5 mm, 3/pk","XSelect Premier Cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010397,186010397,Waters,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 2.5 µm, 3.9 x 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""HILIC"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""9 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L3"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010390,186010390,Waters,"XBridge Premier BEH HILIC VanGuard FIT Cartridge, 2.5 µm, 2.1 x 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""HILIC"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""9 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Silanol Activity"": ""High"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L3"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Columns"", ""Units per Package"": ""3 pk""}",exact
WATS-186010369,186010369,Waters,"XBridge Premier BEH C8 VanGuard FIT Cartridge, 2.5 µm, 2.1 x 5 mm, 3/pk","XBridge Premier Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""13 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010362,186010362,Waters,"ACQUITY Premier BEH C8 VanGuard FIT Cartridge, 1.7 µm, 2.1 x 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C8"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L7"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""13 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010355,186010355,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 2.5 µm, 3.9 x 5 mm, 3/pk","XBridge Premier Cartridges work with the ACQUITY Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010348,186010348,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 2.5 µm, 2.1 x 5 mm, 3/pk","XBridge Premier Cartridges work with the ACQUITY Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010341,186010341,Waters,"ACQUITY Premier BEH Phenyl VanGuard FIT Cartridge, 1.7 µm, 2.1 x 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010014,186010014,Waters,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.9 X 5 mm, 3/pk","Atlantis Premier Cartridges work with the Atlantis Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Sulfobetaine"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""10 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""Zwitterion"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""95 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""270"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L122"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""17 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",partial
